reviewerID,asin,overall
A2ZD1Z5BM8VZEC,B00XNYXQHE,5
A2335PYBX5C869,B00XNYXQHE,4
A3109EZ2JFTHE0,B00XNYXQHE,3
A3EEPBW7LU4OEL,B00XNYXQHE,5
A28H6PM8PV0S44,B00XNYXQHE,5
A2EPWNEHGHIJOG,B00XNYXQHE,5
AVT1JJOYL10CG,B00XNYXQHE,5
A39LKIPEIH1BC1,B00XNYXQHE,4
A682VFW0J8S4B,B00XNYXQHE,5
AMIN22YY2F1LO,B00XNYXQHE,5
AVJ7XL9DXD7J6,B00XOJCYFI,5
A2R8APMIVRCW8K,B00XR5HRBU,3
A16B4S0KGPJ9P0,B00XSMHZN2,1
A2BDDXDLQ2I6AM,B00XUPX2H0,4
A38ESSTCS9GVOP,B00XV4EERC,1
A3JW711GJ97CEY,B00XV4EERC,2
A3LAX9V1YK384C,B00XVP4EEE,1
A17ZSDKLWHWIXD,B00XVPWLSK,1
A2GV71CE3XCOSI,B00XVUC2GQ,5
A1TJZN9NCSO6U4,B00XVVYOY8,5
A1WL7QTN8VM2SU,B00XVVYOY8,3
A8S3PZSDNPYXB,B00XWIVTXY,5
A1MVVBUJDB37Y1,B00XWIVTXY,5
A5YW8ER5YKDSI,B00XWPAJ1U,1
A3DK532IPCZ56G,B00XWPAJ1U,5
A21GU7XC4O0AHA,B00XWPAJ1U,2
A199B6G1BECOQA,B00XWPAJ1U,1
A3FHMNZ3V6LJU7,B00XWPAJ1U,5
A3AGR7B08V90Y,B00XWPAJ1U,2
A2S6G32FR2DE66,B00XZOSBSG,4
A13V4RE2OTUDEO,B00XZOSBSG,4
A21LX0AROD73W3,B00XZOSBSG,5
A1GAPTVZ6IDQ39,B00Y1VZ3RO,5
ABAOPT8C4ZOSM,B00Y1VZ3RO,5
A1F2T6RK47WKNC,B00Y1VZ3RO,5
A3M8P874I6DFSS,B00Y1VZ3RO,5
A2QV35HED0TCN3,B00Y1VZ3RO,5
A14OGV4C8KQ86F,B00Y1VZ3RO,4
AWVESHC7A2HFL,B00Y1VZ3RO,5
A39GZNNCIFHR20,B00Y1VZ3RO,5
A13E12KAHBDRE7,B00Y1VZ3RO,5
A1XNI7ZT9CFGGB,B00Y1VZ3RO,5
A1E36GGZ9MDTUX,B00Y1VZ3RO,5
A2O489VAPVIH35,B00Y2B641M,5
AF3BYMPWKWO8F,B00YBZDOGC,4
A1EZH7P2O8LD5N,B00YEBZVAA,5
A1DUS8W6O273G8,B00YEBZVAA,2
A3OIFZ91OLV4M1,B00YFN20I8,5
A1F0V0J7YKWU3I,B00YFN20I8,5
A1LMU3CDTTHXY6,B00YFN20I8,5
A3KP1QWC4J8ITM,B00YFN20I8,5
A2AMFEOK7M5AK5,B00YFN20I8,5
AAX660SCFO43V,B00YFN20I8,4
A2H0LHFUPBB8A0,B00YFN20I8,5
A2BKUSBPDX7S8S,B00YFN20I8,5
A39G3ZEUF0HJPF,B00YFN20I8,2
A3T83KDIIRF9SJ,B00YHL1RJG,5
A2L7RC2JF3ECSK,B00YHL1RJG,1
A1WXX0KMUNJDEI,B00YHL1RJG,1
A8ZNE2ATHA5EO,B00YHL1RJG,1
AGCAVJ2YPGAW4,B00YHL1RJG,4
A30FC3LXLWK18R,B00YHL1RJG,2
A3DH3I2CFIWW0O,B00YHL1RJG,5
A39CT5T3R8SJ6L,B00YHL1RJG,5
A2OM5R38PL5W2Y,B00YI8CY6I,5
A27JIMJORGE2P7,B00YLRWYVQ,5
A1HI4QYCY2YWU0,B00YN34IX0,3
A3CH9HQ9NRH3EB,B00YN34IX0,5
A15ZO3V54KP5OF,B00YPH94KQ,5
A6D5J1KMQ6E96,B00YPH94KQ,5
A2C5GRK2PFSVJT,B00YPNTWCK,1
AZV9TQDZU7306,B00YQ8PXRM,1
AHHM83M21U1XD,B00YQ8PXRM,5
AW5DXHYN3TAR5,B00YQ8PXRM,5
A2KOFOTRB9H4W,B00YRLHYD4,5
A2XPN5B917GETL,B00YT70M4Y,5
A3AMXQYI1TS230,B00YT6O9G2,4
AKGD6IGJP1JUP,B00YT6O9G2,5
A3NHM4WSR9LCYO,B00YT71BG2,1
A1AU5CNJ6RQZ4L,B00YU4M4MO,1
A37UU7LD4MWAJQ,B00YXFCTIE,5
A2WC9NFLG57W4H,B00YY3XHLS,5
A2G8VE8A7G4C3C,B00Z14V7R0,5
A12CSO8ZA1ERN4,B00Z6TES7G,5
A1LHFEAJE08MT5,B00Z9YODA0,5
AL9AIKY39N66E,B00Z9ZP5HY,5
AILU4C4Y6EZ48,B00ZHJ8TH0,5
A18SXGCZLH569V,B00ZKSVP74,5
AXYYIXOLSVZP1,B00ZLVU94K,5
A13Y80N3FJJ31I,B00ZOO348C,5
A3DPKL38GD2AOQ,B00ZOO348C,1
A1BWH580B5GSS6,B00ZOO348C,5
APSHIO7YL698L,B00ZOO348C,5
A3LJGXODSO0J3K,B00ZOO348C,1
A2H6HHILS0577G,B00ZOO348C,1
A2WLZ0ILHOYYQW,B00ZOU93Q8,1
A239PP6SR4TLT4,B00ZOU93Q8,5
A3TI1WDAEOTD0I,B00ZQO62ES,5
A4TQD3WTCN7JG,B00ZRHX2F6,2
A1AGQ572KVFGCA,B00ZRHX2F6,2
A1QOKVXB0HOC8B,B00ZRHX2F6,1
A1G8TR220R3DNC,B00ZRHX2F6,1
A43KWV19WOMYP,B00ZWPLMFA,5
A1WLB787PZ6H3T,B00ZWPLMFA,5
A2H9SE8LPMIML4,B00ZWPLMFA,5
A20VBQIE2AFU2A,B00ZWZIAYQ,5
AHGF6JGBQY0L9,B0105TIGI8,5
AJEUXVL5A65JP,B010A5P5WM,5
A1XQZ15VINJKTF,B010A5P5WM,5
AOOIYMKA5J6V0,B010FQ0IZ0,5
A23PP59ZKZPB0L,B010FQ0IZ0,5
A2D6YE8BZM0ECI,B010FQ0IZ0,5
ADFOJ2MNIUTEQ,B010FQ0IZ0,5
A2H88PEOJ4SUZW,B010HSRVVA,5
AAKECDW00FOK9,B010HWCFW6,5
A3I4C5IERH0PGD,B010HSRVVA,5
A34RFCSUMOR2RI,B010HWCFW6,5
ABRYW60ZEUK7I,B010LFISKW,1
A3F5KIC67C3DLN,B010LVAHFK,5
A36MYKD8DZFF9F,B010LVAHFK,5
AERPMT45M4J2Z,B010NXZ5AS,5
A1WVA7V02PQOY6,B010Q2EC6Y,5
A2JHHOUZO5G7RC,B010Q2PC1I,5
A1RZH5ATZ6UWAP,B010SEARPU,5
A3T7LVGA0SGXMJ,B010SEARPU,2
A20FZ8I8R12T59,B010SEARPU,5
A10CGJVD30HSNB,B010S9M3L6,1
A5RNCFB2LYR0,B010TOQDPC,5
A2I5AL1RL0V8NO,B010VUR08S,5
AA9GUR04FKWMK,B010VUR08S,5
A2IOZ71FUD9024,B010VUR08S,5
AJC2YWOCSN78O,B0111LAY0W,5
A1L7FP7ZJ7JBDC,B01198B942,1
AO25CPG3I87XR,B0119H3TRS,5
AY9QJ8LBIQSR2,B011AJRSK4,5
A2NGSESX7911Y1,B011AJRSK4,2
AWHSYOG7EU5L9,B011AJRSK4,2
AQFTPWRW4BNQS,B011AJRSK4,4
A1QMGIA4XMSYBQ,B011AJRSK4,3
A1AZGHK5WW3J81,B011C5M6KI,5
A2OJRU17D3ORFR,B011C5M6KI,5
A3PG17KF6AB2VY,B011COBVYG,5
AN6R0NSLVMCH,B011DJCX4M,4
A1DPB2PTIC030D,B011DJCX4M,3
A14U5H3IBHGKVU,B011KMSNXM,5
A26H8VBO19O9Q3,B011KMSNXM,1
A1SUPZ1VWSJGP1,B011KYIGFU,1
ARR50FB0FLWXY,B011KYIGFU,5
ADWDWU7408ZFI,B011KYIGFU,1
A7VUKZQ5EP4N2,B011M8YACM,1
A2AF0NOCM71J0B,B011M8YACM,5
A3BUPG376PNT0K,B011M8YACM,5
ADBYZRQ6DL86H,B011M8YACM,5
A2N1KW5AREEU86,B011M8YACM,2
ADCQGKDYN415E,B011M8YACM,1
A1OVJAK4J1GZK8,B011M8YACM,2
A36CHGH6ZHHAA0,B011M8YACM,5
AKW7JBNFPEY9G,B011M8YACM,5
A92GM6FP02KMW,B011T3HUG8,5
A3FPM6LAMDUD1C,B011TPWE76,5
A1X635OUM6ONGQ,B0126R4F8W,5
A1GWN9WUXDL2I4,B0126R4F8W,5
A3UZ20LQJ0P5QF,B0126R4F8W,4
AQRLDCG9C7UBA,B0126R4F8W,5
A1ZBBV44XWHMUX,B0126R4F8W,5
A1AIMO3EIZOYSA,B0126R4F8W,5
A2KMGUETWE3MV,B0126R4F8W,5
A1C2NB5RD04OV4,B0126R4F8W,5
AQ4DD40NVBCLK,B0126R4F8W,4
A16I0RVUHRFLGK,B0126R4F8W,5
A2ZYDT5956I0V1,B0126R4F8W,5
A357QPZT57C0WA,B012952R7C,2
A1ITFRPPKFD4KP,B012952R7C,5
AY8LU2QYMBKVJ,B01298VQPS,5
A1W97BFDSEXPGK,B0129YJL36,5
A2Q3WSU5PS2MZO,B012AD7TIA,4
A2VYLXYG3H6TYN,B012AD7TIA,5
AX8OVRMMVWB8Y,B012CK43W6,4
A34K0CI3HJF1FJ,B012IAKX4C,4
A22043U35ZKDPU,B012LSJ6IK,5
A80JWH5US7F6T,B012N3C6OY,2
A2HDXORZON94RH,B012NH1MCM,5
A1MH3ZHJFZGEOQ,B012NH1MCM,3
A1LXLTNB0QCEZ,B012NH1MCM,5
A12YEFKGOAJQ5M,B012NH1MCM,5
A2R7IGI3PUJTKT,B012NH1MCM,5
A2PAC9IAV4RLWV,B012PKV7RC,4
AZ6C1FT7SSPU3,B012PKY79W,1
A1QOK9LU90ACF7,B012PKTG4I,5
A2FFNSRNVNUQQE,B012PKPIEU,2
A3H0FCPI0UHDLM,B012PKV7RC,1
AOLC9ECOU89DZ,B012PKY79W,1
A13DIFDALMVDVL,B012PKX1V2,5
AAQYJQVH2IYLW,B012PKPIEU,5
A1PMZO7VF31VK2,B012PKX1V2,1
A1ITA65AY9V7LX,B012PKV7RC,4
A3F6D5393VJ5LY,B012PKV7RC,1
A2UOHALGF2X77Q,B012PN8646,5
A11WHEBU47BSP2,B012PN8646,1
A1QVOFFLO93538,B012PN8646,3
A3O118RZV9DPU5,B012PKV7RC,5
A230WWM6LOC7TY,B012PKV7RC,1
AB5TLEEKFWLFP,B012PS8JM0,5
AYG3WSPOVMRAY,B012V56654,5
A27F2XD8Y776X4,B012V56FXC,5
A3TWS894I5JBQR,B012V56FXC,3
A6P57B4RLAVQK,B012VYZX6I,5
A16N0SXFBZFPU9,B012ZCNZPM,3
A2M7GHHQUQMD4T,B0131GA4VE,5
AIRS3798Q6OZ6,B0131GA4WI,5
A10QUMTD9JQW6P,B0131GA4WI,1
A2KJUS35X568KZ,B0131GA4WI,5
A3HRPXQC2FKYIE,B0131GA4WI,5
A2BU2CCQSAMV0S,B0131GA4WI,4
A1YBEJZXEL00G,B0131GA4WI,4
A23SUR4E2XRRSE,B0131GA4WI,4
AN9RQ1OYST3UN,B0131GA5EU,4
A2L3VW1K54MEYY,B0131GA5EU,5
A1DVKQE6BFL98Q,B0131GA5EU,5
A3PPY2UX9K8B0V,B0131GA5EU,5
A2SYJDFKGXG44B,B0131GA5EU,5
AU13PWK52786O,B0131GA5EU,4
A6HYXIC2ZZO23,B0131GA5EU,3
A2VLY5FWBRAHQX,B013256ODG,4
A90R2BEN1IFKZ,B0132H3EZA,5
A2OGN68EIOK1DC,B0132H3EZA,5
A2EZUZZ3SS2CBH,B01394M1LO,4
A2V7X8OU95XNLZ,B013CCTOC2,5
A6EXVE5BJ3QI4,B013CCTOC2,1
A1EX0V2DWAL8BE,B013CCTOC2,4
A31CF0VS87YY93,B013CCTOC2,4
AO42WR8XF5N0T,B013CCTOC2,5
ACDFIHOTTJ2UH,B013CCTOC2,1
A1I9Z5G2KWB3A9,B013CCTOC2,5
A2UPCDC8NDOYVI,B013CCTOC2,5
ALLB74W918YRV,B013CCTOC2,2
A1KMBH59N9SQC,B013CCTM2E,5
A1BFE3PSY97MNB,B013CCTOC2,4
A9ZUKCYDWPPUB,B013CCTOC2,5
A2U9SYRUBHT05Y,B013CCTOC2,1
A147MM3DJ08SWX,B013CCTOC2,4
A15ZJGW5FCF7S4,B013CCTOC2,5
A1NA5K80NIPTUH,B013CCTOC2,5
A3G7L6L6SFL62X,B013CCTOC2,5
A134KTZ5BGOOXA,B013CCTOC2,5
A2U3ELNLYMIBDF,B013CCTOC2,5
A2L90NDGU5WIQG,B013CCTOC2,1
A1LN2AXM6KEZE8,B013CCTOC2,5
A1L29QZNOJYGTC,B013CCTM2E,5
AJZPAQ6QT66L,B013CCTM2E,4
A29K9FNHNIEDJO,B013CCTM2E,4
A2YIHDIGY4AKXP,B013CCTM2E,3
A3LE4IEZ2RXP2L,B013CCTM2E,3
A1KDLNTVTMT0RA,B013CCTM2E,1
A2RU6FF682VJ7Q,B013CCTM2E,1
A28NXPA4F9AOH0,B013CCTM2E,5
AQ8Q8MTIILIC6,B013CCTM2E,5
ATWOZJDZN0ZWT,B013CCTM2E,4
A1CFC2AJZTTQHN,B013CCTM2E,1
A2RM95RC22C05O,B013CCTM2E,4
A29W7DQAW1ZZR1,B013CCTM2E,5
AGVX0ZKK2RMEY,B013CCTM2E,5
A1XNI66BLYHVOD,B013CCTM2E,4
A1XTMPGK16V99V,B013CCTM2E,1
A5HGUUZVUPW7C,B013CCTM2E,5
A2R0TMHBQT1ZW0,B013CCTM2E,4
A2DAX9YH4EVXB0,B013CCTM2E,5
A1N0K3RQWRXY1P,B013CCTM2E,5
A2BWTMSYB44ZB9,B013CCTM2E,1
A2LTEAUTDYHS85,B013CCTM2E,5
A35042IWDE456Y,B013CTBOGO,5
A25WKX4QYAEDMJ,B013G4C6O4,4
A2LAUFSP5K4QMI,B013G4BZJG,2
A26V47TWOSX3FR,B013G4EAEI,5
AKFMJQBNZM1WF,B013HJ1XPG,5
A16KXX3263P5IH,B013HJ1XPG,5
ALOF0H1XACWCB,B013HJ1XPG,1
A2JBGNA9RJEQK4,B013HT6K3Q,5
A36NJY5EEM3BYP,B013KX2R9A,5
A1JADDWR1H3M0I,B013OIGJFE,4
A1T1YSCDW0PD25,B013OU8H5W,5
A2ISC49MHXNJJB,B013P0IMKQ,1
A1MKXT1Y1DA3KA,B013P0IMKQ,2
A2I8ZMSB7P7SL9,B013P0IMKQ,5
A1FIUNPS7FOWQH,B013QN3OZU,5
A1YOBLY2WWZOVG,B013QN3OZU,2
A1GOVA8AAMOKAE,B013QVFG94,4
A2RQQ1VY5B09R7,B013RMG5WY,1
A2LLLZDOQM4WEF,B013TXMH0U,5
A16524A623UZYF,B013UHK1M6,5
A3V4D3DBLF29I8,B013UHK1M6,5
A1G2SM1M7REAOA,B013UHK1M6,3
A1WC0C2U8FQ3P9,B013UHK1M6,2
AH8Q9QYRJ888U,B013UHK1M6,5
A2JZLYTGM8CX1M,B013UHK1M6,4
ASG3X0HHMP3K7,B013UHK1M6,3
A2IFKH3TJ10387,B013UHK1M6,4
A1VC668RZPY0GH,B013WTCME2,5
A2X5GR8W3ODVGL,B013WTCME2,5
A3C2C18MXKHVUB,B013WTCME2,5
A2I9433SKTAF12,B013WTCME2,5
A2SFL3B69JZCVT,B013WTCME2,4
AOADTSGQ0CULN,B0140SG7G8,5
A3QG7DKYBJN3NQ,B01443OCNE,5
A115M4UTEVGZN,B01443OCNE,5
A57Z1LEGO5M7R,B0144GCXY6,5
A1L8S15LCYL4K5,B0144GCXY6,5
A2H8F55EZZ89TO,B014EURV9Y,1
A1C3AGFNW91LM5,B014EURV9Y,5
A3QG32P5IF3JAK,B014EURV9Y,5
A2K9UDXFV5J6XG,B014F7BQUG,5
A2REC40850MYEY,B014N4DMI0,5
A2JY3K9JROYKIR,B014QT4B6Y,2
A203Z4K6UIBBB2,B014QT4B6Y,5
A1EWGEK78FAZUD,B014QT4B6Y,2
A1ZCSSCAGBCD49,B014SGZTNY,5
AFAY87DAIXFOB,B014SGZTNY,4
A23HMJS1R0KYFE,B014SGZTNY,5
A3PIPHB1CXA5EG,B014UP40VU,5
A3190RJ4JEAO88,B014VGHG0U,1
A3PQZVIH40FFJ8,B014WWH64O,5
A1DY2OOXOWPU0D,B014WWH64O,5
A25I5MU5IQQLQ3,B014WWH64O,5
A34I125HA8CIX8,B014YN67E6,5
A22GDW6W2I1UD5,B014YN67UK,5
A3IVXI2DUBVJXN,B014YN67E6,5
AF7MU2BJ06WOS,B014YN67E6,5
A3GSGBKCIXB45A,B014YN67E6,4
A162ERGH9ED0EB,B01519BIOQ,5
AFOI8LFZOXMFX,B0151RKYBG,1
A9AMA937OOQGQ,B0151RKYBG,4
A25GE5VY4LWANR,B0151RKYBG,5
AUGQTYAXVWC83,B0151RKYBG,3
A3RY9S0ZYRUHGP,B0151RKYBG,1
A2CJZDR09SY4AB,B0151RKYBG,5
A39NI6V9UYP5BD,B0151RKYBG,5
A2WRH5A5KYR938,B0151RKYBG,5
AWXA37M2C3AKF,B0152B20ZE,5
A9PBPC2RCC85L,B0152B20ZE,5
A33GV5GIF98G8W,B0152B20ZE,5
ASKWULTFCKQTW,B0152E8UEG,5
AKI17X4ZHUN5W,B0156DT79A,5
A3IAV2KD9I4W2P,B0157XKYPK,1
A3SO3TJAJC3F9B,B01580BPU0,5
A2GIBW161I6WRI,B0159ZI4OO,5
A3W2UOWYPYFLNB,B0159ZI4OO,5
ACJX7DQOO5P5M,B015B3ZNAM,3
A39JTT41HF0P80,B015C5IIBU,2
A89VBVQ7Q65RA,B015CH1JIW,1
A3SMFV0TCHJS23,B015CH1JIW,2
AY6JZFX4LK8NU,B015CH1JIW,5
A7M7JDSCN0HMM,B015CH1JIW,5
A1IKC4O45U6RSF,B015CH1JIW,3
A5TP3ELB6N9TT,B015CH1JIW,3
A18563I6RYWMWD,B015CH1JIW,3
AUCIFMWP3DU8R,B015CH1JIW,4
A3M16JSEXT9IKR,B015CH1JIW,4
AVG8L6OBDIZ48,B015EB5KZO,3
AF1T8AE2E28I0,B015EB5KZO,5
A1LF2WGIBNF8S,B015EB5KZO,5
A3O8H1W4Y4QIJE,B015EB5KZO,5
A2HZFC7OGOLPKV,B015GZLG8I,5
A272IF1954KYKY,B015ISUJGS,1
AQXCUKSYDMS3S,B015ISUJGS,5
A3TO4Z9TDAR09N,B015ISUJGS,5
A182OZIFZCBPIK,B015ISUJGS,5
A3ADW6ME4ROSIC,B015JKNDJ0,5
A35RQBU8TRVNLV,B015JKNDJ0,5
A168A1A48MXJ4F,B015JKNDJ0,4
A1ESSHGKZJ0ZBC,B015JKNDJ0,4
A322WKOXIXW9GL,B015K11VME,1
A1K6EMU00W34A5,B015K11VME,3
A3D2YHVYA7SXRJ,B015MPQQ0A,5
A3W22MVDRX7VX9,B015MPQQ0A,3
A2LNUWNM9OKJ6S,B015MPQQ0A,3
AHC8D8VFXV22V,B015MPQQ0A,5
ACZ5BPUWY7E2Y,B015MPQQ0A,4
A1BZYBTOPXO6VM,B015MPQQ0A,4
A1OAIOQQS1UJE3,B015MPQQ0A,5
A2VNGYI1E2NOS6,B015MPQQ0A,5
A1UTKFGSS66X7H,B015MPQQ0A,5
A2OBDNQ5ZYU1L8,B015NBV43M,4
A3SOHG421Y3Y2W,B015NUUA6U,5
A1UFRFR3BUWHED,B015PC7R6W,5
A301RC5RIED9FO,B015PC7R6W,5
A1GBZ35XZ6B95N,B015PC7R6W,5
A3AYSYSLHU26U9,B015PC7R6W,5
A1ZYJBTCO8GYH8,B015PG6VU6,5
A3OSJLRGC5RXL7,B015QZHCC2,2
A8TP7ZWZLM88N,B015QZJ52C,1
A28C8N5DJPTKE2,B015QZJ52C,5
A16JT7E5121OAB,B015RGRM7U,5
A11Z0PCKRDJDZZ,B015ST5E76,5
A1KS1Y2TMVUTDP,B015ST5E76,5
A3VE4IP1U4QBWO,B015XK1JI8,4
A3PJZ8TU8FDQ1K,B015XQK6GS,5
A169XIPOTNI3TI,B015XYBWRW,5
A2QXWFE10NO0ME,B015Z7XE0A,1
A29I6KU691TY6K,B015Z7XE0A,5
A129M8Y1KAGN1H,B015Z7XE0A,5
A29ASQH9QK4YHP,B015Z7XE0A,5
A3I29TA5KYZN1U,B015Z7XE0A,1
A3LSLKGH1K0GSO,B015Z7XE0A,5
A3OPXW9S46Y6MK,B015Z7XE0A,5
ANUPY58NIGEZ8,B015Z7XE0A,4
A2ZKFHRTB2XZ5B,B015Z7XE0A,2
A4PNU6ZE85B96,B015Z7XE0A,3
A3PBC8NZDJVKG,B015Z7XE0A,5
A1GGC6BOXBVW8Y,B015Z7XE0A,4
A1JKTVUNE70C0U,B015Z7XE0A,1
A2H2ADY60RIF3O,B015Z7XE0A,3
A16BREVLC0F1U2,B015Z7XE0A,4
A3FC0PKRV2D8V4,B015Z7XE0A,5
A1QEILW7YKEDM3,B015Z7XE0A,4
A2FLYXUBBTZS50,B0160CP1I2,5
A76IVFZQTOEIP,B0160CP1I2,4
A84A9DDXMKSRZ,B0160EZCMK,5
A26H81CNABX5P5,B0160EZCMK,5
A1L5U2FVCPSVOB,B0160EZCMK,5
A6J80H4NYWI1C,B0160PMEZC,4
A1IK8EIM8E4HX0,B0163TH08Q,5
A2FG0WVIPM8QYD,B0166KRUYG,5
A2ZJA9KC15FTTL,B0166KRUYG,5
AK2QWSZRNZWRI,B0166OF3LY,1
A1TMH98ARQNC5B,B01680V108,5
A12I73B1D67Q0K,B01680V108,5
A2B7V2UOPHBBQS,B01680V108,5
A24G6LB085YCMH,B01691UGGG,5
A3D82C9KKQVQDY,B01691UGGG,5
A3CPCI37MU3BGT,B0169O12WK,5
A1UB9CSDI2D4K7,B0169OC68E,5
AY7TMDDSKN8MC,B016CU2PEU,5
A20AZWZZOWHWH4,B016EOCRGK,5
A16F3QOTRJTXUX,B016EOCRGK,5
AAR1PU3BIBSKI,B016EOCRGK,5
A100K8BPAW2Q7F,B016FMFKXI,5
AGWOGASD25SN7,B016FMFKXI,5
A1WHGPHTF59SUH,B016HI2N9E,2
A1IO4ZGNLSMTSE,B016K4B41I,5
A2M3MG5GUJ3T13,B016K4B41I,1
A2M0WSB37V4KYV,B016K5UZ2G,5
A3VY7LZOBSKEH4,B016MFM1OO,5
A29EVG9P1EK0DW,B016MFM1OO,1
A1WJOGJ4N0YL5L,B016MGD034,4
A284QYJVF7B5FY,B016NNEAQM,2
A28EM6JJ091NQC,B016OPZCSY,5
A1FDVOFGREKA89,B016OPZCSY,5
AFXUOQZYP3HYB,B016OSTERG,4
AWZN1NTOOZKQL,B016R1S228,5
A2D1XB8E29JXHU,B016RFHGZS,5
A2IYIFFZQXD74V,B016RFHGZS,1
A3K9ZQ7C9009BT,B016RO13RG,4
A564SA4BGRQH1,B016RO13RG,5
A2XK8HAZWA0U6E,B016RO13RG,3
A5DY3I4STWA6N,B016RNW9H0,2
A33LICR45WT6ZN,B016UEDG8W,5
A1D0GCK6BI7CHR,B016UEDG8W,4
A309PIJ9FJ4UHX,B016WVHQ52,1
A3BWNBIMRXX84T,B016ZJDWZE,5
A2PVZ5VV2EQR3V,B016ZJDWZE,2
A27D0J0WO1XAHD,B016ZJDWZE,5
A1H4IVXNXWWBLV,B016ZNTUQA,5
A1T2AG0S4G8HVX,B016ZNTUQA,5
A578ANR1FGHT8,B016ZNTUQA,5
A13F67QG4SU8GB,B016ZNTUQA,3
A2STSTRQD1OE7G,B016ZNTUQA,4
A10DPM893YPGLJ,B016ZNTUQA,5
A27UIJ3VD7VJWI,B016ZNTUQA,5
A2LTIC781HI5VC,B0173AF720,4
A223ZTICGK9131,B0173AF720,3
A1P7DRFLNVWYG,B0177JGYNI,4
A27UW0BS75YSBW,B0177JGYNI,5
A3CN7NO9XAYK3V,B0179N39KS,3
ASNWDIUX8VJEV,B0179N39KS,5
A2024QM6DB2LEI,B0179UEXOW,5
A33D9CLL0TZ1M3,B017AECYPW,5
A1Q8D2VA6REQVJ,B017AKMPC8,1
A3SMPC84SOLLL9,B017AV66NG,4
A2PNGN2Z5SREQB,B017AVWAVS,5
A15QCQT2WLEHJ3,B017AV5P7O,5
A3KUMYDD434JJ6,B017D3K8IK,5
A1S410R321Z201,B017E9SDPI,5
A3H4S6YO9VNGDZ,B017IIW8QU,5
A2KFPPHHNYARD1,B017IIW8QU,5
A39V2YMY4HP7ED,B017IIW8QU,5
ADTHC5LNT7QWM,B017IKKA3G,5
A2FRKEXDXDN1KI,B017JIHKWQ,5
A1K7X6NMIBSPEA,B017NIDYH2,5
A3C2B2FKA1UCH,B017NIDYH2,1
A2GVAZN6XIO3LT,B017NIDYH2,5
A2ZMEWT306OBWD,B017NIDYH2,5
A4O80H62M7S5T,B017OUHER0,1
ADLVFFE4VBT8,B017OUHER0,5
A2Z0LW0R3W3R4J,B017P8UL62,2
ATCM95UIE3T05,B017P8UL62,4
A3VNW443EK1FWA,B017R4SXIW,3
A3IC9PZCK6ZEI1,B017R4SXIW,4
A38ZJLYCO1TC3I,B017R4SXIW,4
A2ZUYJ7P6IWDC2,B017SHVIEE,4
AU06D9BJMXOSR,B017TJN22C,5
AU6K42ONG55O5,B017VKKKUG,4
A2TBZAC0XYHLIB,B017VXU6GG,5
A30HU29WA7V60E,B017VXU6GG,5
A3OV1MTGF69QVY,B017X3QC9O,5
A1AI8WBBTLENGW,B017X3QC9O,5
AV1X5UX2Y0V4O,B017XE0YFG,4
A1Z5MICD54JML0,B017XF4VRM,4
AU5W9EADCAVE3,B01809N39W,1
A1LJ9FOTKN7GYU,B0180PFSQW,4
AMB1QBGSC862Q,B0182MIZFE,5
A172PF90KKJ1FV,B0183G0KL6,5
A32LX4XJ2LU740,B0183G0KL6,5
A3VU49JD6OZ34A,B0183JJ7WG,4
A36JKIVRO5U359,B0183JJ7WG,5
A3VMMNJAYVAXMZ,B0183JJ7WG,5
A25WAL1U5EL9MZ,B0183SA0R8,1
A2FLAVEBAQSHF9,B0185C5Y0U,4
A2L9OPJAAEK08Q,B0185C5Y0U,3
A3GL45R9GJNQ40,B0185CMGYM,5
A2A6Q83993I11T,B0185KA9CK,2
A1PRHHR8LCQ5JX,B018DLXLSK,5
A10J6RJUQ44O4P,B018EEYJ6Y,5
AIPMWYA4G4YFX,B018FTE87S,5
A17TFRH32T13LG,B018FTE87S,5
ADVDZSTM9UKTG,B018G00CZS,1
A1MYZQHMFTLYFC,B018G00CZS,4
A2DKQQIZ793AV5,B018G00CZS,5
A2AJJX1RH4D7IV,B018G00CZS,3
A1KIVVR1J2Z77W,B018MYTF4W,4
A3E7NXNE3RRQ2O,B018MYTF4W,5
A1LWHG8Q7LYX5J,B018MYTF4W,5
A37HYC1BCV7A53,B018MYTF4W,5
AFBQ4007ZD0A7,B018MYTF4W,5
AYV7GCIBZ3QRJ,B018MYTF4W,1
A1WGJKXXD9ZNUT,B018MYTF4W,2
A12WNOF88S894E,B018MYTF4W,5
A1ZFNGD65QY4M6,B018MYTF4W,3
APSGLTMQUHPWZ,B018NTTC44,5
A1OT9UJU5J5SCZ,B018NYMFVG,5
A3O015Q7VEQKDJ,B018Q6AAIQ,4
AOI8UIFCEL2NI,B018RAVXDM,5
A2217Y65JWR4H1,B018S7IYZ4,5
A24VM5UMCK84YI,B018S7ZNDU,5
A1JKAMCVKN7DJP,B018T28QNS,5
A3T1LD0C65QCWK,B018T5P8AY,5
A1MCH5RXDOH87H,B018T5P8AY,5
A1ZDO4IPWYDDDU,B018T5P8AY,5
A1UXUKBHG33FVX,B018T5P8AY,5
A3POLIK2AQFPIG,B018T5P8AY,5
A26UUPKDYTVIXA,B018VVTMGW,5
A2G8O9AQ2YDO57,B018VVTMGW,5
AW8UKS829SIEH,B018VVTMGW,5
AO1LUJ8VJ03OZ,B018WYOCBS,4
